Nombre,Habitantes,CodigoPostal,Provincia,Division,Pais
Riba-roja de Túria,24616,46214,Valencia,Comunidad Valenciana,España
Riola,1820,46215,Valencia,Comunidad Valenciana,España
Rocafort,7751,46216,Valencia,Comunidad Valenciana,España
Rotglà i Corberà,1171,46217,Valencia,Comunidad Valenciana,España
Ròtova,1283,46218,Valencia,Comunidad Valenciana,España
Rugat,165,46219,Valencia,Comunidad Valenciana,España
Sagunt,73031,46220,Valencia,Comunidad Valenciana,España
Salem,407,46221,Valencia,Comunidad Valenciana,España
Sant Joanet,527,46222,Valencia,Comunidad Valenciana,España
Sedaví,10837,46223,Valencia,Comunidad Valenciana,España
Segart,180,46224,Valencia,Comunidad Valenciana,España
Sellent,383,46225,Valencia,Comunidad Valenciana,España
Sempere,33,46226,Valencia,Comunidad Valenciana,España
Senyera,1114,46227,Valencia,Comunidad Valenciana,España
Serra,3767,46228,Valencia,Comunidad Valenciana,España
Siete Aguas,1289,46229,Valencia,Comunidad Valenciana,España
Silla,20482,46230,Valencia,Comunidad Valenciana,España
Simat de la Valldigna,3311,46231,Valencia,Comunidad Valenciana,España
Sinarcas,1176,46232,Valencia,Comunidad Valenciana,España
Sollana,5089,46233,Valencia,Comunidad Valenciana,España
Sot de Chera,427,46234,Valencia,Comunidad Valenciana,España
Sueca,29194,46235,Valencia,Comunidad Valenciana,España
Sumacàrcer,1013,46236,Valencia,Comunidad Valenciana,España
Tavernes Blanques,9824,46237,Valencia,Comunidad Valenciana,España
Tavernes de la Valldigna,17866,46238,Valencia,Comunidad Valenciana,España
Teresa de Cofrentes,620,46239,Valencia,Comunidad Valenciana,España
Terrateig,290,46240,Valencia,Comunidad Valenciana,España
Titaguas,517,46241,Valencia,Comunidad Valenciana,España
Torrebaja,398,46242,Valencia,Comunidad Valenciana,España
Torrella,151,46243,Valencia,Comunidad Valenciana,España
Torrent,90928,46244,Valencia,Comunidad Valenciana,España
Torres Torres,808,46245,Valencia,Comunidad Valenciana,España
Tous,1354,46246,Valencia,Comunidad Valenciana,España
Tuéjar,1278,46247,Valencia,Comunidad Valenciana,España
Turís,7717,46248,Valencia,Comunidad Valenciana,España
Utiel,11663,46249,Valencia,Comunidad Valenciana,España
València,840792,46250,Valencia,Comunidad Valenciana,España
Vallada,3091,46251,Valencia,Comunidad Valenciana,España
Vallanca,128,46252,Valencia,Comunidad Valenciana,España
Vallés,161,46253,Valencia,Comunidad Valenciana,España
Venta del Moro,1143,46254,Valencia,Comunidad Valenciana,España
Vilallonga,4865,46255,Valencia,Comunidad Valenciana,España
Vilamarxant,11403,46256,Valencia,Comunidad Valenciana,España
Castelló,6972,46257,Valencia,Comunidad Valenciana,España
Villar del Arzobispo,3862,46258,Valencia,Comunidad Valenciana,España
Villargordo del Cabriel,588,46259,Valencia,Comunidad Valenciana,España
Vinalesa,3572,46260,Valencia,Comunidad Valenciana,España
Yátova,2325,46261,Valencia,Comunidad Valenciana,España
La Yesa,246,46262,Valencia,Comunidad Valenciana,España
Zarra,374,46263,Valencia,Comunidad Valenciana,España
Gátova,452,46902,Valencia,Comunidad Valenciana,España
San Antonio de Benagéber,11192,46903,Valencia,Comunidad Valenciana,España
Benicull de Xúquer,1179,46904,Valencia,Comunidad Valenciana,España
Adalia,50,47001,Valladolid,Castilla y León,España
Aguasal,18,47002,Valladolid,Castilla y León,España
Aguilar de Campos,258,47003,Valladolid,Castilla y León,España
Alaejos,1427,47004,Valladolid,Castilla y León,España
Alcazarén,623,47005,Valladolid,Castilla y León,España
Aldea de San Miguel,212,47006,Valladolid,Castilla y León,España
Aldeamayor de San Martín,6290,47007,Valladolid,Castilla y León,España
Almenara de Adaja,24,47008,Valladolid,Castilla y León,España
Amusquillo,95,47009,Valladolid,Castilla y León,España
Arroyo de la Encomienda,22800,47010,Valladolid,Castilla y León,España
Ataquines,580,47011,Valladolid,Castilla y León,España
Bahabón,97,47012,Valladolid,Castilla y León,España
Barcial de la Loma,98,47013,Valladolid,Castilla y León,España
Barruelo del Valle,51,47014,Valladolid,Castilla y León,España
Becilla de Valderaduey,206,47015,Valladolid,Castilla y León,España
Benafarces,68,47016,Valladolid,Castilla y León,España
Bercero,170,47017,Valladolid,Castilla y León,España
Berceruelo,36,47018,Valladolid,Castilla y León,España
Berrueces,85,47019,Valladolid,Castilla y León,España
Bobadilla del Campo,279,47020,Valladolid,Castilla y León,España
Bocigas,75,47021,Valladolid,Castilla y León,España
Bocos de Duero,79,47022,Valladolid,Castilla y León,España
Boecillo,4446,47023,Valladolid,Castilla y León,España
Bolaños de Campos,244,47024,Valladolid,Castilla y León,España
Brahojos de Medina,96,47025,Valladolid,Castilla y León,España
Bustillo de Chaves,66,47026,Valladolid,Castilla y León,España
Cabezón de Pisuerga,3910,47027,Valladolid,Castilla y León,España
Cabezón de Valderaduey,24,47028,Valladolid,Castilla y León,España
Cabreros del Monte,64,47029,Valladolid,Castilla y León,España
Campaspero,1001,47030,Valladolid,Castilla y León,España
El Campillo,204,47031,Valladolid,Castilla y León,España
Camporredondo,143,47032,Valladolid,Castilla y León,España
Canalejas de Peñafiel,248,47033,Valladolid,Castilla y León,España
Canillas de Esgueva,71,47034,Valladolid,Castilla y León,España
Carpio,923,47035,Valladolid,Castilla y León,España
Casasola de Arión,205,47036,Valladolid,Castilla y León,España
Castrejón de Trabancos,171,47037,Valladolid,Castilla y León,España
Castrillo de Duero,108,47038,Valladolid,Castilla y León,España
Castrillo-Tejeriego,157,47039,Valladolid,Castilla y León,España
Castrobol,43,47040,Valladolid,Castilla y León,España
Castrodeza,148,47041,Valladolid,Castilla y León,España
Castromembibre,49,47042,Valladolid,Castilla y León,España
Castromonte,319,47043,Valladolid,Castilla y León,España
Castronuevo de Esgueva,412,47044,Valladolid,Castilla y León,España
Castronuño,737,47045,Valladolid,Castilla y León,España
Castroponce,128,47046,Valladolid,Castilla y León,España
Castroverde de Cerrato,192,47047,Valladolid,Castilla y León,España
Ceinos de Campos,172,47048,Valladolid,Castilla y León,España
Cervillego de la Cruz,87,47049,Valladolid,Castilla y León,España
Cigales,5454,47050,Valladolid,Castilla y León,España
Ciguñuela,361,47051,Valladolid,Castilla y León,España
Cistérniga,9489,47052,Valladolid,Castilla y León,España
Cogeces de Íscar,143,47053,Valladolid,Castilla y León,España
Cogeces del Monte,640,47054,Valladolid,Castilla y León,España
Corcos,203,47055,Valladolid,Castilla y León,España
Corrales de Duero,104,47056,Valladolid,Castilla y León,España
Cubillas de Santa Marta,394,47057,Valladolid,Castilla y León,España
Cuenca de Campos,179,47058,Valladolid,Castilla y León,España
Curiel de Duero,111,47059,Valladolid,Castilla y León,España
Encinas de Esgueva,214,47060,Valladolid,Castilla y León,España
Esguevillas de Esgueva,257,47061,Valladolid,Castilla y León,España
Fombellida,169,47062,Valladolid,Castilla y León,España
Fompedraza,113,47063,Valladolid,Castilla y León,España
Fontihoyuelo,29,47064,Valladolid,Castilla y León,España
Fresno el Viejo,825,47065,Valladolid,Castilla y León,España
Fuensaldaña,2146,47066,Valladolid,Castilla y León,España
Fuente el Sol,150,47067,Valladolid,Castilla y León,España
Fuente-Olmedo,42,47068,Valladolid,Castilla y León,España
Gallegos de Hornija,104,47069,Valladolid,Castilla y León,España
Gatón de Campos,46,47070,Valladolid,Castilla y León,España
Geria,492,47071,Valladolid,Castilla y León,España
Herrín de Campos,111,47073,Valladolid,Castilla y León,España
Hornillos de Eresma,182,47074,Valladolid,Castilla y León,España
Íscar,6493,47075,Valladolid,Castilla y León,España
Laguna de Duero,22965,47076,Valladolid,Castilla y León,España
Langayo,246,47077,Valladolid,Castilla y León,España
Lomoviejo,155,47078,Valladolid,Castilla y León,España
Llano de Olmedo,49,47079,Valladolid,Castilla y León,España
Manzanillo,48,47080,Valladolid,Castilla y León,España
Marzales,45,47081,Valladolid,Castilla y León,España
Matapozuelos,977,47082,Valladolid,Castilla y León,España
Matilla de los Caños,116,47083,Valladolid,Castilla y León,España
Mayorga,1354,47084,Valladolid,Castilla y León,España
Medina del Campo,20215,47085,Valladolid,Castilla y León,España
Medina de Rioseco,4617,47086,Valladolid,Castilla y León,España
Megeces,419,47087,Valladolid,Castilla y León,España
Melgar de Abajo,117,47088,Valladolid,Castilla y León,España
Melgar de Arriba,161,47089,Valladolid,Castilla y León,España
Mojados,3415,47090,Valladolid,Castilla y León,España
Monasterio de Vega,79,47091,Valladolid,Castilla y León,España
Montealegre de Campos,105,47092,Valladolid,Castilla y León,España
Montemayor de Pililla,837,47093,Valladolid,Castilla y León,España
Moral de la Reina,129,47094,Valladolid,Castilla y León,España
Moraleja de las Panaderas,42,47095,Valladolid,Castilla y León,España
Morales de Campos,128,47096,Valladolid,Castilla y León,España
Mota del Marqués,342,47097,Valladolid,Castilla y León,España
Mucientes,690,47098,Valladolid,Castilla y León,España
La Mudarra,167,47099,Valladolid,Castilla y León,España
Muriel,106,47100,Valladolid,Castilla y León,España
Nava del Rey,1924,47101,Valladolid,Castilla y León,España
Nueva Villa de las Torres,265,47102,Valladolid,Castilla y León,España
Olivares de Duero,328,47103,Valladolid,Castilla y León,España
Olmedo,3592,47104,Valladolid,Castilla y León,España
Olmos de Esgueva,187,47105,Valladolid,Castilla y León,España
Olmos de Peñafiel,35,47106,Valladolid,Castilla y León,España
Palazuelo de Vedija,164,47109,Valladolid,Castilla y León,España
La Parrilla,471,47110,Valladolid,Castilla y León,España
La Pedraja de Portillo,1186,47111,Valladolid,Castilla y León,España
Pedrajas de San Esteban,3434,47112,Valladolid,Castilla y León,España
Pedrosa del Rey,147,47113,Valladolid,Castilla y León,España
Peñafiel,5143,47114,Valladolid,Castilla y León,España
Peñaflor de Hornija,350,47115,Valladolid,Castilla y León,España
Pesquera de Duero,403,47116,Valladolid,Castilla y León,España
Piña de Esgueva,313,47117,Valladolid,Castilla y León,España
Piñel de Abajo,165,47118,Valladolid,Castilla y León,España
Piñel de Arriba,81,47119,Valladolid,Castilla y León,España
Pollos,565,47121,Valladolid,Castilla y León,España
Portillo,2377,47122,Valladolid,Castilla y León,España
Pozal de Gallinas,556,47123,Valladolid,Castilla y León,España
Pozaldez,503,47124,Valladolid,Castilla y León,España
Pozuelo de la Orden,56,47125,Valladolid,Castilla y León,España
Puras,44,47126,Valladolid,Castilla y León,España
Quintanilla de Arriba,161,47127,Valladolid,Castilla y León,España
Quintanilla del Molar,43,47128,Valladolid,Castilla y León,España
Quintanilla de Onésimo,1043,47129,Valladolid,Castilla y León,España
Quintanilla de Trigueros,100,47130,Valladolid,Castilla y León,España
Rábano,169,47131,Valladolid,Castilla y León,España
Ramiro,44,47132,Valladolid,Castilla y León,España
Renedo de Esgueva,3993,47133,Valladolid,Castilla y León,España
Roales de Campos,155,47134,Valladolid,Castilla y León,España
Robladillo,86,47135,Valladolid,Castilla y León,España
Roturas,26,47137,Valladolid,Castilla y León,España
Rubí de Bracamonte,207,47138,Valladolid,Castilla y León,España
Rueda,1118,47139,Valladolid,Castilla y León,España
Saelices de Mayorga,116,47140,Valladolid,Castilla y León,España
Salvador de Zapardiel,99,47141,Valladolid,Castilla y León,España
San Cebrián de Mazote,99,47142,Valladolid,Castilla y León,España
San Llorente,93,47143,Valladolid,Castilla y León,España
San Martín de Valvení,78,47144,Valladolid,Castilla y León,España
San Miguel del Arroyo,641,47145,Valladolid,Castilla y León,España
San Miguel del Pino,365,47146,Valladolid,Castilla y León,España
San Pablo de la Moraleja,113,47147,Valladolid,Castilla y León,España
San Pedro de Latarce,429,47148,Valladolid,Castilla y León,España
San Pelayo,42,47149,Valladolid,Castilla y León,España
San Román de Hornija,295,47150,Valladolid,Castilla y León,España
San Salvador,20,47151,Valladolid,Castilla y León,España
Santa Eufemia del Arroyo,78,47152,Valladolid,Castilla y León,España
Santervás de Campos,100,47153,Valladolid,Castilla y León,España
Santibáñez de Valcorba,195,47154,Valladolid,Castilla y León,España
Santovenia de Pisuerga,4762,47155,Valladolid,Castilla y León,España
San Vicente del Palacio,155,47156,Valladolid,Castilla y León,España
Sardón de Duero,600,47157,Valladolid,Castilla y León,España
La Seca,1015,47158,Valladolid,Castilla y León,España
Serrada,1117,47159,Valladolid,Castilla y León,España
Siete Iglesias de Trabancos,413,47160,Valladolid,Castilla y León,España
Simancas,5533,47161,Valladolid,Castilla y León,España
Tamariz de Campos,85,47162,Valladolid,Castilla y León,España
Tiedra,273,47163,Valladolid,Castilla y León,España
Tordehumos,362,47164,Valladolid,Castilla y León,España
Tordesillas,8773,47165,Valladolid,Castilla y León,España
Torrecilla de la Abadesa,237,47166,Valladolid,Castilla y León,España
Torrecilla de la Orden,226,47167,Valladolid,Castilla y León,España
Torrecilla de la Torre,27,47168,Valladolid,Castilla y León,España
Torre de Esgueva,60,47169,Valladolid,Castilla y León,España
Torre de Peñafiel,57,47170,Valladolid,Castilla y León,España
Torrelobatón,387,47171,Valladolid,Castilla y León,España
Torrescárcela,162,47172,Valladolid,Castilla y León,España
Traspinedo,1308,47173,Valladolid,Castilla y León,España
Trigueros del Valle,320,47174,Valladolid,Castilla y León,España
Tudela de Duero,8861,47175,Valladolid,Castilla y León,España
La Unión de Campos,210,47176,Valladolid,Castilla y León,España
Urones de Castroponce,94,47177,Valladolid,Castilla y León,España
Urueña,200,47178,Valladolid,Castilla y León,España
Valbuena de Duero,385,47179,Valladolid,Castilla y León,España
Valdearcos de la Vega,56,47180,Valladolid,Castilla y León,España
Valdenebro de los Valles,187,47181,Valladolid,Castilla y León,España
Valdestillas,1634,47182,Valladolid,Castilla y León,España
Valdunquillo,111,47183,Valladolid,Castilla y León,España
Valoria la Buena,740,47184,Valladolid,Castilla y León,España
Valverde de Campos,89,47185,Valladolid,Castilla y León,España
Valladolid,302614,47186,Valladolid,Castilla y León,España
Vega de Ruiponce,81,47187,Valladolid,Castilla y León,España
Vega de Valdetronco,88,47188,Valladolid,Castilla y León,España
Velascálvaro,156,47189,Valladolid,Castilla y León,España
Velilla,109,47190,Valladolid,Castilla y León,España
Velliza,121,47191,Valladolid,Castilla y León,España
Ventosa de la Cuesta,110,47192,Valladolid,Castilla y León,España
Viana de Cega,2282,47193,Valladolid,Castilla y León,España
Viloria,338,47194,Valladolid,Castilla y León,España
Villabáñez,516,47195,Valladolid,Castilla y León,España
Villabaruz de Campos,31,47196,Valladolid,Castilla y León,España
Villabrágima,1075,47197,Valladolid,Castilla y León,España
Villacarralón,71,47198,Valladolid,Castilla y León,España
Villacid de Campos,83,47199,Valladolid,Castilla y León,España
Villaco,72,47200,Valladolid,Castilla y León,España
Villafrades de Campos,59,47203,Valladolid,Castilla y León,España
Villafranca de Duero,247,47204,Valladolid,Castilla y León,España
Villafrechós,473,47205,Valladolid,Castilla y León,España
Villafuerte,80,47206,Valladolid,Castilla y León,España
Villagarcía de Campos,297,47207,Valladolid,Castilla y León,España
Villagómez la Nueva,46,47208,Valladolid,Castilla y León,España
Villalán de Campos,36,47209,Valladolid,Castilla y León,España
Villalar de los Comuneros,469,47210,Valladolid,Castilla y León,España
Villalba de la Loma,56,47211,Valladolid,Castilla y León,España
Villalba de los Alcores,383,47212,Valladolid,Castilla y León,España
Villalbarba,96,47213,Valladolid,Castilla y León,España
Villalón de Campos,1473,47214,Valladolid,Castilla y León,España
Villamuriel de Campos,55,47215,Valladolid,Castilla y León,España
Villán de Tordesillas,122,47216,Valladolid,Castilla y León,España
Villanubla,2903,47217,Valladolid,Castilla y León,España
Villanueva de Duero,1263,47218,Valladolid,Castilla y León,España
Villanueva de la Condesa,64,47219,Valladolid,Castilla y León,España
Villanueva de los Caballeros,147,47220,Valladolid,Castilla y León,España
Villanueva de los Infantes,116,47221,Valladolid,Castilla y León,España
Villanueva de San Mancio,96,47222,Valladolid,Castilla y León,España
Villardefrades,145,47223,Valladolid,Castilla y León,España
Villarmentero de Esgueva,99,47224,Valladolid,Castilla y León,España
Villasexmir,67,47225,Valladolid,Castilla y León,España
Villavaquerín,155,47226,Valladolid,Castilla y León,España
Villavellid,51,47227,Valladolid,Castilla y León,España
Villaverde de Medina,497,47228,Valladolid,Castilla y León,España
Villavicencio de los Caballeros,215,47229,Valladolid,Castilla y León,España
Wamba,289,47230,Valladolid,Castilla y León,España
Zaratán,6386,47231,Valladolid,Castilla y León,España
La Zarza,109,47232,Valladolid,Castilla y León,España
Abadiño,7768,48001,Bizkaia,País Vasco,España
Abanto y Ciérvana-Abanto Zierbena,9379,48002,Bizkaia,País Vasco,España
Amorebieta-Etxano,19660,48003,Bizkaia,País Vasco,España
Amoroto,390,48004,Bizkaia,País Vasco,España
Arakaldo,156,48005,Bizkaia,País Vasco,España
Arantzazu,411,48006,Bizkaia,País Vasco,España
Munitibar-Arbatzegi Gerrikaitz,467,48007,Bizkaia,País Vasco,España
Artzentales,754,48008,Bizkaia,País Vasco,España
Arrankudiaga-Zollo,1018,48009,Bizkaia,País Vasco,España
Arrieta,582,48010,Bizkaia,País Vasco,España
Arrigorriaga,11939,48011,Bizkaia,País Vasco,España
Bakio,2857,48012,Bizkaia,País Vasco,España
Barakaldo,102986,48013,Bizkaia,País Vasco,España
Barrika,1513,48014,Bizkaia,País Vasco,España
Basauri,40274,48015,Bizkaia,País Vasco,España
Berango,8242,48016,Bizkaia,País Vasco,España
Bermeo,17038,48017,Bizkaia,País Vasco,España
Berriatua,1224,48018,Bizkaia,País Vasco,España
Berriz,4533,48019,Bizkaia,País Vasco,España
Bilbao,351124,48020,Bizkaia,País Vasco,España
Busturia,1693,48021,Bizkaia,País Vasco,España
Karrantza Harana,2715,48022,Bizkaia,País Vasco,España
Artea,743,48023,Bizkaia,País Vasco,España
